Invoice ID,Customer ID,Gender,Product_Name,Category,Unit price,Quantity,Tax 5%,Total,Date,Payment_Method
397-28-4579,C-23-11-290,Female,Bracelet,Fashion_accessories,65.15,9,29.318,615.668,29/11/2023,Wave Pay
629-68-6205,C-23-11-742,Male,USB Cable,Electronic_accessories,79.1,1,3.955,83.055,10/11/2023,CB Pay
606-70-4752,C-23-11-406,Male,Running Shoes,Sports_and_travel,39.34,2,3.934,82.614,24/11/2023,KBZ Pay
238-83-2099,C-23-11-554,Female,Juice,Food_and_beverages,90.72,9,40.824,857.304,15/11/2023,KBZ Pay
749-20-8682,C-23-11-407,Female,Earphones,Electronic_accessories,76.47,6,22.941,481.761,26/11/2023,Card
513-94-6442,C-23-11-375,Male,Bracelet,Fashion_accessories,46.9,6,14.07,295.47,27/11/2023,Wave Pay
140-57-8123,C-23-11-6,Male,Running Shoes,Sports_and_travel,98.07,3,14.71,308.92,26/11/2023,Cash
999-83-7160,C-23-11-944,Male,Chips,Food_and_beverages,64.37,3,9.656,202.766,08/11/2023,Cash
133-93-1207,C-23-11-671,Male,Yoga Mat,Sports_and_travel,26.9,4,5.38,112.98,12/11/2023,AYA Pay
802-85-1779,C-23-11-662,Female,Yoga Mat,Sports_and_travel,53.1,7,18.585,390.285,15/11/2023,Card
680-83-8439,C-23-11-341,Female,Juice,Food_and_beverages,57.15,4,11.43,240.03,15/11/2023,Cash
903-82-7018,C-23-11-292,Male,Scarf,Fashion_accessories,69.03,7,24.161,507.371,07/11/2023,Cash
959-20-3992,C-23-11-353,Male,Yoga Mat,Sports_and_travel,62.76,5,15.69,329.49,03/11/2023,CB Pay
924-99-4554,C-23-11-321,Male,Candles,Home_and_lifestyle,74.36,3,11.154,234.234,25/11/2023,CB Pay
139-84-2834,C-23-11-405,Female,Backpack,Sports_and_travel,93.94,3,14.091,295.911,15/11/2023,KBZ Pay
691-29-5589,C-23-11-237,Male,Table Lamp,Home_and_lifestyle,64.16,9,28.872,606.312,23/11/2023,AYA Pay
125-35-2195,C-23-11-861,Female,Backpack,Sports_and_travel,78.34,1,3.917,82.257,30/11/2023,Cash
213-42-5788,C-23-11-102,Female,Running Shoes,Sports_and_travel,48.38,10,24.19,507.99,02/11/2023,KBZ Pay
632-34-9065,C-23-11-99,Male,Cookies,Food_and_beverages,46.75,2,4.675,98.175,24/11/2023,KBZ Pay
148-73-4256,C-23-11-556,Male,Water Bottle,Sports_and_travel,68.18,4,13.636,286.356,25/11/2023,Wave Pay
323-60-1986,C-23-11-521,Female,USB Cable,Electronic_accessories,56.22,9,25.299,531.279,10/11/2023,Wave Pay
878-87-6939,C-23-11-532,Male,Cookies,Food_and_beverages,73.25,5,18.312,384.562,09/11/2023,CB Pay
973-36-5640,C-23-11-577,Male,Watch,Fashion_accessories,19.93,4,3.986,83.706,11/11/2023,Cash
422-25-8165,C-23-11-291,Female,Chips,Food_and_beverages,66.94,4,13.388,281.148,20/11/2023,CB Pay
477-99-4625,C-23-11-244,Female,Yoga Mat,Sports_and_travel,73.05,9,32.872,690.322,17/11/2023,Cash
520-32-2846,C-23-11-850,Male,Power Bank,Electronic_accessories,94.39,5,23.598,495.548,22/11/2023,CB Pay
494-30-2441,C-23-11-622,Male,Wall Clock,Home_and_lifestyle,92.94,6,27.882,585.522,20/11/2023,Cash
322-24-3637,C-23-11-149,Female,Picture Frame,Home_and_lifestyle,73.57,9,33.106,695.236,02/11/2023,KBZ Pay
136-44-1605,C-23-11-523,Female,Cookies,Food_and_beverages,94.9,6,28.47,597.87,23/11/2023,Card
630-43-5463,C-23-11-850,Female,Sunscreen,Health_and_beauty,51.02,2,5.102,107.142,29/11/2023,CB Pay
979-17-4332,C-23-11-788,Female,Picture Frame,Home_and_lifestyle,10.11,10,5.055,106.155,27/11/2023,Cash
877-89-8918,C-23-11-817,Male,Yoga Mat,Sports_and_travel,48.41,9,21.784,457.474,30/11/2023,Wave Pay
278-53-7338,C-23-11-888,Male,Juice,Food_and_beverages,21.68,4,4.336,91.056,19/11/2023,Cash
804-42-5832,C-23-11-631,Female,Tea,Food_and_beverages,35.57,3,5.336,112.046,19/11/2023,KBZ Pay
955-10-6501,C-23-11-152,Female,Juice,Food_and_beverages,98.1,7,34.335,721.035,04/11/2023,KBZ Pay
445-15-9986,C-23-11-743,Female,Chips,Food_and_beverages,97.73,6,29.319,615.699,16/11/2023,AYA Pay
801-33-1654,C-23-10-506,Female,Shampoo,Health_and_beauty,36.52,5,9.13,191.73,09/10/2023,Wave Pay
427-10-5003,C-23-10-400,Male,Hat,Fashion_accessories,96.77,10,48.385,1016.085,22/10/2023,CB Pay
209-99-6957,C-23-10-923,Male,Face Wash,Health_and_beauty,83.17,2,8.317,174.657,21/10/2023,Wave Pay
903-53-6392,C-23-10-279,Female,Backpack,Sports_and_travel,21.1,3,3.165,66.465,03/10/2023,CB Pay
976-37-1418,C-23-10-815,Male,Scarf,Fashion_accessories,82.21,3,12.332,258.962,17/10/2023,Cash
961-29-1436,C-23-10-232,Male,Yoga Mat,Sports_and_travel,54.23,3,8.135,170.825,28/10/2023,Cash
102-98-4986,C-23-10-594,Male,Bracelet,Fashion_accessories,54.79,10,27.395,575.295,09/10/2023,Cash
110-60-1731,C-23-10-348,Female,Yoga Mat,Sports_and_travel,79.92,8,31.968,671.328,26/10/2023,Card
287-99-4508,C-23-10-512,Female,Bracelet,Fashion_accessories,67.1,1,3.355,70.455,04/10/2023,KBZ Pay
635-96-4680,C-23-10-794,Female,Backpack,Sports_and_travel,62.32,6,18.696,392.616,13/10/2023,AYA Pay
115-63-6213,C-23-10-784,Male,Wall Clock,Home_and_lifestyle,23.77,5,5.942,124.792,04/10/2023,AYA Pay
595-26-7334,C-23-10-776,Female,Backpack,Sports_and_travel,22.67,7,7.934,166.624,01/10/2023,Wave Pay
162-43-4515,C-23-10-927,Male,Hat,Fashion_accessories,35.02,5,8.755,183.855,20/10/2023,CB Pay
116-80-1637,C-23-10-98,Female,Coffee,Food_and_beverages,66.19,10,33.095,694.995,14/10/2023,AYA Pay
932-48-7910,C-23-10-731,Male,Charger,Electronic_accessories,70.39,7,24.637,517.367,23/10/2023,KBZ Pay
846-57-6214,C-23-10-954,Male,Yoga Mat,Sports_and_travel,80.68,2,8.068,169.428,16/10/2023,Cash
135-27-6891,C-23-10-791,Male,Cookies,Food_and_beverages,41.25,3,6.188,129.938,08/10/2023,AYA Pay
593-41-9107,C-23-10-766,Male,Cushion,Home_and_lifestyle,42.48,1,2.124,44.604,26/10/2023,AYA Pay
318-65-7833,C-23-10-193,Male,Chips,Food_and_beverages,27.82,1,1.391,29.211,17/10/2023,Cash
600-68-9386,C-23-10-189,Male,Candles,Home_and_lifestyle,47.56,4,9.512,199.752,02/10/2023,KBZ Pay
287-28-6846,C-23-10-885,Male,Earphones,Electronic_accessories,21.81,6,6.543,137.403,04/10/2023,AYA Pay
678-53-1386,C-23-10-473,Male,Earphones,Electronic_accessories,21.02,1,1.051,22.071,21/10/2023,Wave Pay
726-43-3759,C-23-10-398,Female,USB Cable,Electronic_accessories,34.26,7,11.991,251.811,11/10/2023,CB Pay
971-44-8698,C-23-10-792,Male,Wall Clock,Home_and_lifestyle,65.8,5,16.45,345.45,09/10/2023,Card
369-67-5486,C-23-10-760,Female,Candles,Home_and_lifestyle,58.22,10,29.11,611.31,04/10/2023,KBZ Pay
333-60-8045,C-23-10-45,Male,Chips,Food_and_beverages,86.73,7,30.356,637.466,28/10/2023,Card
565-96-9323,C-23-10-278,Female,Gym Towel,Sports_and_travel,89.09,9,40.091,841.901,21/10/2023,Wave Pay
354-48-3316,C-23-10-217,Female,USB Cable,Electronic_accessories,97.87,7,34.255,719.345,10/10/2023,AYA Pay
703-54-2148,C-23-10-843,Male,Body Lotion,Health_and_beauty,94.79,1,4.74,99.53,02/10/2023,KBZ Pay
554-72-5222,C-23-10-571,Male,Water Bottle,Sports_and_travel,73.67,9,33.151,696.181,15/10/2023,Cash
318-69-3894,C-23-10-976,Male,Wall Clock,Home_and_lifestyle,34.04,10,17.02,357.42,30/10/2023,Cash
448-39-7634,C-23-10-660,Male,USB Cable,Electronic_accessories,17.4,7,6.09,127.89,12/10/2023,Card
797-45-9659,C-23-10-750,Female,Sunscreen,Health_and_beauty,65.54,2,6.554,137.634,13/10/2023,Card
117-28-2759,C-23-10-418,Male,Hat,Fashion_accessories,91.33,2,9.133,191.793,02/10/2023,AYA Pay
488-83-5127,C-23-10-515,Female,Earphones,Electronic_accessories,98.38,4,19.676,413.196,28/10/2023,Cash
657-46-3353,C-23-10-116,Male,Candles,Home_and_lifestyle,27.05,9,12.173,255.623,03/10/2023,KBZ Pay
957-79-1550,C-23-10-948,Male,Table Lamp,Home_and_lifestyle,90.43,1,4.522,94.952,03/10/2023,CB Pay
591-19-7288,C-23-10-974,Male,Cushion,Home_and_lifestyle,44.84,1,2.242,47.082,01/10/2023,Cash
392-54-9527,C-23-10-985,Female,Phone Case,Electronic_accessories,39.48,3,5.922,124.362,14/10/2023,Card
437-69-1673,C-23-10-125,Female,Picture Frame,Home_and_lifestyle,89.15,8,35.66,748.86,09/10/2023,Card
325-92-1414,C-23-10-477,Female,Yoga Mat,Sports_and_travel,50.58,8,20.232,424.872,08/10/2023,Cash
225-66-2421,C-23-10-497,Male,Tea,Food_and_beverages,75.0,8,30.0,630.0,24/10/2023,KBZ Pay
282-27-9570,C-23-10-578,Female,Gym Towel,Sports_and_travel,48.51,7,16.979,356.549,30/10/2023,Card
819-58-2344,C-23-10-138,Female,Body Lotion,Health_and_beauty,50.63,2,5.063,106.323,24/10/2023,Card
382-42-6782,C-23-10-921,Female,Earphones,Electronic_accessories,53.2,8,21.28,446.88,29/10/2023,KBZ Pay
782-55-7070,C-23-10-831,Male,Table Lamp,Home_and_lifestyle,12.25,4,2.45,51.45,16/10/2023,CB Pay
474-88-1268,C-23-10-420,Female,Cushion,Home_and_lifestyle,83.64,4,16.728,351.288,15/10/2023,CB Pay
416-29-1642,C-23-10-828,Female,Cushion,Home_and_lifestyle,30.12,6,9.036,189.756,13/10/2023,CB Pay
695-45-7350,C-23-10-368,Male,Chips,Food_and_beverages,66.65,6,19.995,419.895,29/10/2023,KBZ Pay
923-57-4948,C-23-10-656,Male,Cookies,Food_and_beverages,45.62,10,22.81,479.01,04/10/2023,Cash
551-74-1781,C-23-10-181,Female,Body Lotion,Health_and_beauty,43.03,3,6.455,135.545,03/10/2023,Cash
937-33-3318,C-23-10-174,Female,Shampoo,Health_and_beauty,67.0,8,26.8,562.8,13/10/2023,AYA Pay
311-43-4346,C-23-10-374,Male,USB Cable,Electronic_accessories,36.8,10,18.4,386.4,16/10/2023,Card
580-74-6028,C-23-10-301,Female,Coffee,Food_and_beverages,28.83,10,14.415,302.715,12/10/2023,Cash
102-15-8731,C-23-10-689,Male,Scarf,Fashion_accessories,26.02,1,1.301,27.321,11/10/2023,Wave Pay
874-20-6485,C-23-10-567,Female,Running Shoes,Sports_and_travel,95.78,7,33.523,703.983,07/10/2023,KBZ Pay
317-28-7742,C-23-10-36,Male,Scarf,Fashion_accessories,21.99,10,10.995,230.895,22/10/2023,KBZ Pay
482-23-9526,C-23-10-262,Male,Body Lotion,Health_and_beauty,34.44,7,12.054,253.134,22/10/2023,KBZ Pay
930-59-5363,C-23-10-960,Female,Picture Frame,Home_and_lifestyle,46.97,2,4.697,98.637,18/10/2023,AYA Pay
564-53-1417,C-23-10-444,Female,Lip Balm,Health_and_beauty,31.31,2,3.131,65.751,17/10/2023,CB Pay
511-84-9543,C-23-10-806,Female,Backpack,Sports_and_travel,94.25,4,18.85,395.85,09/10/2023,Wave Pay
469-40-3654,C-23-10-759,Female,Coffee,Food_and_beverages,41.27,8,16.508,346.668,23/10/2023,Wave Pay
404-21-8190,C-23-10-879,Female,Power Bank,Electronic_accessories,20.53,10,10.265,215.565,01/10/2023,CB Pay
959-36-4430,C-23-10-881,Female,Hat,Fashion_accessories,64.49,7,22.572,474.002,26/10/2023,Wave Pay
347-37-7905,C-23-10-226,Female,Candles,Home_and_lifestyle,52.36,1,2.618,54.978,17/10/2023,Card
432-62-5777,C-23-10-24,Male,Body Lotion,Health_and_beauty,37.32,3,5.598,117.558,15/10/2023,Cash
522-81-1296,C-23-10-414,Male,Candles,Home_and_lifestyle,99.55,8,39.82,836.22,11/10/2023,Card
110-20-4876,C-23-10-812,Female,Chips,Food_and_beverages,98.99,9,44.546,935.456,07/10/2023,Card
279-89-2955,C-23-10-928,Male,Scarf,Fashion_accessories,19.08,8,7.632,160.272,02/10/2023,KBZ Pay
550-68-2142,C-23-10-216,Male,Earphones,Electronic_accessories,38.56,5,9.64,202.44,09/10/2023,AYA Pay
783-11-1594,C-23-10-210,Male,Water Bottle,Sports_and_travel,32.04,7,11.214,235.494,23/10/2023,Card
284-81-1244,C-23-10-600,Female,Cookies,Food_and_beverages,41.67,3,6.251,131.261,07/10/2023,AYA Pay
603-77-6673,C-23-10-481,Female,Sunscreen,Health_and_beauty,77.94,3,11.691,245.511,18/10/2023,Cash
489-10-7066,C-23-10-680,Female,Cookies,Food_and_beverages,52.08,8,20.832,437.472,12/10/2023,Wave Pay
209-89-7951,C-23-10-934,Female,Shampoo,Health_and_beauty,99.4,7,34.79,730.59,05/10/2023,AYA Pay
810-47-3298,C-23-10-964,Female,Table Lamp,Home_and_lifestyle,83.51,7,29.229,613.799,18/10/2023,Card
845-45-8576,C-23-10-154,Male,Scarf,Fashion_accessories,67.53,5,16.883,354.533,05/10/2023,Wave Pay
509-64-5566,C-23-10-204,Female,Water Bottle,Sports_and_travel,41.04,2,4.104,86.184,14/10/2023,Card
241-43-7244,C-23-10-389,Female,Wall Clock,Home_and_lifestyle,44.47,3,6.671,140.081,23/10/2023,CB Pay
691-99-7570,C-23-10-709,Female,Cookies,Food_and_beverages,32.36,7,11.326,237.846,21/10/2023,Cash
933-40-7220,C-23-10-685,Female,Phone Case,Electronic_accessories,47.36,4,9.472,198.912,24/10/2023,Card
574-56-8045,C-23-10-766,Male,Water Bottle,Sports_and_travel,55.41,10,27.705,581.805,31/10/2023,CB Pay
742-64-2880,C-23-10-184,Female,Picture Frame,Home_and_lifestyle,41.61,4,8.322,174.762,02/10/2023,KBZ Pay
945-19-4655,C-23-10-35,Male,Gym Towel,Sports_and_travel,41.51,6,12.453,261.513,13/10/2023,AYA Pay
346-15-3039,C-23-10-238,Male,Hat,Fashion_accessories,17.41,2,1.741,36.561,21/10/2023,Card
806-33-3875,C-23-10-420,Female,Running Shoes,Sports_and_travel,25.91,1,1.296,27.206,04/10/2023,AYA Pay
571-36-1617,C-23-10-83,Male,Coffee,Food_and_beverages,96.31,2,9.631,202.251,16/10/2023,Cash
333-11-7119,C-23-10-124,Female,Coffee,Food_and_beverages,28.68,10,14.34,301.14,31/10/2023,KBZ Pay
806-21-2666,C-23-10-863,Male,Table Lamp,Home_and_lifestyle,72.23,3,10.835,227.525,29/10/2023,Card
801-75-6646,C-23-10-439,Female,Gym Towel,Sports_and_travel,92.16,2,9.216,193.536,16/10/2023,Card
614-11-4154,C-23-10-238,Female,Earphones,Electronic_accessories,12.9,4,2.58,54.18,07/10/2023,Card
152-83-6396,C-23-10-817,Female,Chips,Food_and_beverages,58.35,8,23.34,490.14,26/10/2023,KBZ Pay
343-72-2429,C-23-10-159,Female,Body Lotion,Health_and_beauty,94.39,1,4.72,99.11,21/10/2023,Wave Pay
612-30-4716,C-23-10-494,Female,Hat,Fashion_accessories,33.16,3,4.974,104.454,20/10/2023,AYA Pay
916-32-3107,C-23-10-872,Male,Power Bank,Electronic_accessories,78.87,1,3.944,82.814,17/10/2023,Wave Pay
709-70-5844,C-23-10-523,Female,Power Bank,Electronic_accessories,92.98,6,27.894,585.774,07/10/2023,Cash
882-38-1209,C-23-10-945,Male,Picture Frame,Home_and_lifestyle,39.88,9,17.946,376.866,25/10/2023,KBZ Pay
823-32-7419,C-23-10-928,Male,Juice,Food_and_beverages,11.5,6,3.45,72.45,06/10/2023,Wave Pay
555-44-5031,C-23-10-100,Male,Charger,Electronic_accessories,98.26,4,19.652,412.692,31/10/2023,CB Pay
579-35-1537,C-23-10-907,Male,Lip Balm,Health_and_beauty,97.29,4,19.458,408.618,24/10/2023,CB Pay
115-51-9626,C-23-9-13,Male,Face Wash,Health_and_beauty,82.94,7,29.029,609.609,04/09/2023,AYA Pay
363-77-9333,C-23-9-632,Male,Sunglasses,Fashion_accessories,59.86,4,11.972,251.412,27/09/2023,KBZ Pay
142-21-5438,C-23-9-810,Female,Picture Frame,Home_and_lifestyle,62.86,10,31.43,660.03,27/09/2023,KBZ Pay
804-33-6323,C-23-9-764,Male,Lip Balm,Health_and_beauty,68.8,9,30.96,650.16,04/09/2023,Wave Pay
639-24-4095,C-23-9-932,Male,Phone Case,Electronic_accessories,77.33,10,38.665,811.965,29/09/2023,Card
790-30-3142,C-23-9-310,Male,Phone Case,Electronic_accessories,41.31,9,18.59,390.38,20/09/2023,KBZ Pay
497-32-6859,C-23-9-368,Female,Backpack,Sports_and_travel,37.88,1,1.894,39.774,05/09/2023,CB Pay
167-10-3459,C-23-9-830,Male,Bracelet,Fashion_accessories,80.03,6,24.009,504.189,27/09/2023,KBZ Pay
820-79-3919,C-23-9-429,Male,Bracelet,Fashion_accessories,43.43,10,21.715,456.015,11/09/2023,Cash
809-65-5318,C-23-9-377,Male,Phone Case,Electronic_accessories,79.86,7,27.951,586.971,23/09/2023,Cash
269-91-5885,C-23-9-263,Male,Chips,Food_and_beverages,60.6,8,24.24,509.04,02/09/2023,Cash
800-93-6775,C-23-9-208,Male,Water Bottle,Sports_and_travel,12.78,5,3.195,67.095,01/09/2023,AYA Pay
764-34-9264,C-23-9-868,Female,Juice,Food_and_beverages,85.68,8,34.272,719.712,18/09/2023,AYA Pay
697-97-8509,C-23-9-196,Female,Body Lotion,Health_and_beauty,92.47,3,13.87,291.28,22/09/2023,Wave Pay
588-80-7150,C-23-9-927,Male,Table Lamp,Home_and_lifestyle,16.64,1,0.832,17.472,26/09/2023,CB Pay
516-18-7283,C-23-9-405,Male,Table Lamp,Home_and_lifestyle,36.48,1,1.824,38.304,12/09/2023,AYA Pay
151-46-1909,C-23-9-192,Male,Gym Towel,Sports_and_travel,83.61,5,20.903,438.953,08/09/2023,CB Pay
308-81-1346,C-23-9-420,Male,Lip Balm,Health_and_beauty,10.17,1,0.509,10.679,11/09/2023,KBZ Pay
773-91-4752,C-23-9-330,Male,Sunglasses,Fashion_accessories,16.91,1,0.846,17.756,23/09/2023,AYA Pay
952-21-9718,C-23-9-156,Female,Gym Towel,Sports_and_travel,40.77,6,12.231,256.851,25/09/2023,Card
980-92-5250,C-23-9-346,Male,Cookies,Food_and_beverages,75.92,2,7.592,159.432,14/09/2023,Card
434-27-7383,C-23-9-876,Male,Running Shoes,Sports_and_travel,30.79,7,10.777,226.307,23/09/2023,Cash
891-84-9948,C-23-9-765,Male,Candles,Home_and_lifestyle,52.37,2,5.237,109.977,11/09/2023,Wave Pay
984-37-1913,C-23-9-292,Male,Coffee,Food_and_beverages,90.35,7,31.622,664.072,28/09/2023,Wave Pay
785-98-6570,C-23-9-173,Male,Watch,Fashion_accessories,76.84,3,11.526,242.046,22/09/2023,CB Pay
886-76-8176,C-23-9-68,Male,Watch,Fashion_accessories,71.99,5,17.997,377.947,21/09/2023,CB Pay
167-62-6109,C-23-9-777,Male,Sunscreen,Health_and_beauty,15.37,1,0.768,16.138,15/09/2023,KBZ Pay
355-86-5184,C-23-9-475,Male,Candles,Home_and_lifestyle,48.38,10,24.19,507.99,21/09/2023,AYA Pay
413-29-8606,C-23-9-623,Female,Backpack,Sports_and_travel,93.94,6,28.182,591.822,16/09/2023,CB Pay
722-65-4950,C-23-9-35,Male,Hat,Fashion_accessories,99.23,1,4.962,104.192,12/09/2023,Cash
221-46-7754,C-23-9-932,Female,Running Shoes,Sports_and_travel,30.64,1,1.532,32.172,01/09/2023,Wave Pay
359-71-1129,C-23-9-17,Female,Tea,Food_and_beverages,28.06,1,1.403,29.463,13/09/2023,Cash
630-35-4269,C-23-9-236,Male,Earphones,Electronic_accessories,76.27,4,15.254,320.334,23/09/2023,AYA Pay
407-58-1096,C-23-9-201,Female,Tea,Food_and_beverages,97.28,4,19.456,408.576,16/09/2023,Card
238-85-9089,C-23-9-889,Female,Sunglasses,Fashion_accessories,61.35,7,21.473,450.923,23/09/2023,AYA Pay
175-54-6126,C-23-9-547,Male,Sunglasses,Fashion_accessories,81.43,3,12.215,256.505,18/09/2023,Wave Pay
768-37-8586,C-23-9-478,Female,Juice,Food_and_beverages,64.75,6,19.425,407.925,11/09/2023,AYA Pay
350-24-9121,C-23-9-71,Male,Tea,Food_and_beverages,82.17,2,8.217,172.557,14/09/2023,Wave Pay
708-45-2691,C-23-9-40,Female,Cookies,Food_and_beverages,16.94,4,3.388,71.148,05/09/2023,Wave Pay
959-53-5187,C-23-9-53,Female,Backpack,Sports_and_travel,85.81,7,30.034,630.704,16/09/2023,AYA Pay
733-63-6372,C-23-9-308,Female,Running Shoes,Sports_and_travel,36.69,10,18.345,385.245,04/09/2023,Card
757-99-2712,C-23-9-986,Female,Face Wash,Health_and_beauty,28.57,2,2.857,59.997,30/09/2023,AYA Pay
898-72-9710,C-23-9-87,Female,Yoga Mat,Sports_and_travel,57.03,4,11.406,239.526,23/09/2023,AYA Pay
775-94-1854,C-23-9-739,Female,Phone Case,Electronic_accessories,20.14,1,1.007,21.147,17/09/2023,AYA Pay
569-97-4960,C-23-9-876,Female,Table Lamp,Home_and_lifestyle,60.23,8,24.092,505.932,21/09/2023,KBZ Pay
592-58-3657,C-23-9-5,Male,Wall Clock,Home_and_lifestyle,54.37,8,21.748,456.708,21/09/2023,AYA Pay
730-30-4691,C-23-9-286,Female,Hat,Fashion_accessories,78.62,10,39.31,825.51,24/09/2023,CB Pay
325-80-1309,C-23-9-404,Female,Wall Clock,Home_and_lifestyle,71.51,8,28.604,600.684,13/09/2023,CB Pay
873-60-9719,C-23-9-145,Male,Chips,Food_and_beverages,38.28,2,3.828,80.388,08/09/2023,Card
603-79-9220,C-23-9-298,Male,Face Wash,Health_and_beauty,22.56,7,7.896,165.816,11/09/2023,CB Pay
903-47-8343,C-23-9-26,Male,Phone Case,Electronic_accessories,81.8,5,20.45,429.45,27/09/2023,KBZ Pay
239-84-4817,C-23-9-860,Female,Scarf,Fashion_accessories,19.29,3,2.893,60.763,19/09/2023,Card
273-45-5106,C-23-9-316,Female,Sunscreen,Health_and_beauty,77.94,7,27.279,572.859,21/09/2023,CB Pay
571-44-6090,C-23-9-680,Female,Lip Balm,Health_and_beauty,69.67,5,17.418,365.768,30/09/2023,KBZ Pay
856-36-5773,C-23-9-905,Female,Juice,Food_and_beverages,34.99,4,6.998,146.958,08/09/2023,CB Pay
966-13-1855,C-23-9-954,Male,Yoga Mat,Sports_and_travel,18.6,1,0.93,19.53,09/09/2023,AYA Pay
377-31-1603,C-23-9-535,Female,Power Bank,Electronic_accessories,69.49,4,13.898,291.858,17/09/2023,Card
320-43-2184,C-23-9-684,Female,Gym Towel,Sports_and_travel,58.32,7,20.412,428.652,16/09/2023,Card
685-18-7389,C-23-9-739,Male,Coffee,Food_and_beverages,35.26,5,8.815,185.115,04/09/2023,Cash
560-21-2101,C-23-9-950,Female,Gym Towel,Sports_and_travel,35.21,7,12.324,258.794,26/09/2023,CB Pay
121-21-6179,C-23-9-152,Male,Face Wash,Health_and_beauty,10.99,9,4.946,103.856,03/09/2023,Wave Pay
388-60-3535,C-23-9-99,Male,Picture Frame,Home_and_lifestyle,69.2,7,24.22,508.62,27/09/2023,CB Pay
877-13-1883,C-23-9-914,Female,Bracelet,Fashion_accessories,26.82,6,8.046,168.966,29/09/2023,Wave Pay
696-56-2409,C-23-9-842,Female,Wall Clock,Home_and_lifestyle,79.25,8,31.7,665.7,22/09/2023,KBZ Pay
645-19-6456,C-23-9-822,Male,Earphones,Electronic_accessories,42.85,2,4.285,89.985,28/09/2023,Wave Pay
474-58-1606,C-23-9-904,Male,Watch,Fashion_accessories,28.99,5,7.247,152.197,13/09/2023,AYA Pay
607-37-2467,C-23-9-865,Male,Running Shoes,Sports_and_travel,92.95,5,23.238,487.988,22/09/2023,AYA Pay
153-55-4140,C-23-9-684,Male,Earphones,Electronic_accessories,13.57,3,2.036,42.746,16/09/2023,Card
866-85-2871,C-23-9-239,Male,Running Shoes,Sports_and_travel,53.25,10,26.625,559.125,25/09/2023,KBZ Pay
613-22-1415,C-23-9-228,Male,Table Lamp,Home_and_lifestyle,71.27,8,28.508,598.668,10/09/2023,Card
991-63-3024,C-23-9-941,Female,Power Bank,Electronic_accessories,36.98,5,9.245,194.145,19/09/2023,AYA Pay
911-14-7468,C-23-9-625,Male,Watch,Fashion_accessories,35.37,4,7.074,148.554,09/09/2023,Card
981-56-1080,C-23-9-176,Male,Cushion,Home_and_lifestyle,63.13,1,3.157,66.287,12/09/2023,Wave Pay
180-95-4139,C-23-9-383,Male,Sunglasses,Fashion_accessories,95.72,4,19.144,402.024,05/09/2023,Card
635-27-2289,C-23-9-824,Female,Hat,Fashion_accessories,35.09,7,12.282,257.912,18/09/2023,AYA Pay
667-85-3341,C-23-9-528,Male,Earphones,Electronic_accessories,21.19,5,5.298,111.248,12/09/2023,KBZ Pay
512-32-4460,C-23-9-485,Female,Tea,Food_and_beverages,51.92,8,20.768,436.128,07/09/2023,Wave Pay
944-68-7217,C-23-9-313,Female,Scarf,Fashion_accessories,14.26,8,5.704,119.784,26/09/2023,Card
637-68-7471,C-23-9-818,Female,Tea,Food_and_beverages,62.38,8,24.952,523.992,06/09/2023,Cash
942-43-8375,C-23-9-48,Female,Chips,Food_and_beverages,47.28,4,9.456,198.576,26/09/2023,AYA Pay
662-94-6709,C-23-9-445,Female,Candles,Home_and_lifestyle,43.65,3,6.547,137.497,03/09/2023,Wave Pay
984-26-8563,C-23-9-746,Female,Hat,Fashion_accessories,62.31,3,9.347,196.277,03/09/2023,AYA Pay
128-86-9877,C-23-9-181,Male,Chips,Food_and_beverages,47.5,2,4.75,99.75,10/09/2023,KBZ Pay
529-69-8920,C-23-9-401,Male,Shampoo,Health_and_beauty,75.72,1,3.786,79.506,05/09/2023,Cash
466-91-3935,C-23-9-961,Female,Shampoo,Health_and_beauty,17.82,10,8.91,187.11,12/09/2023,Cash
599-95-9470,C-23-9-281,Female,Yoga Mat,Sports_and_travel,83.1,10,41.55,872.55,08/09/2023,KBZ Pay
973-29-1763,C-23-9-774,Female,Body Lotion,Health_and_beauty,61.92,10,30.96,650.16,23/09/2023,KBZ Pay
922-91-6044,C-23-9-471,Female,Backpack,Sports_and_travel,76.56,8,30.624,643.104,16/09/2023,Cash
896-91-2925,C-23-9-266,Male,Sunglasses,Fashion_accessories,88.51,10,44.255,929.355,16/09/2023,Wave Pay
324-29-9902,C-23-9-127,Male,USB Cable,Electronic_accessories,75.18,8,30.072,631.512,08/09/2023,AYA Pay
994-56-6032,C-23-9-263,Male,Juice,Food_and_beverages,60.5,4,12.1,254.1,15/09/2023,Card
323-29-4341,C-23-9-272,Male,Picture Frame,Home_and_lifestyle,47.76,2,4.776,100.296,29/09/2023,CB Pay
951-37-7613,C-23-9-490,Male,Sunglasses,Fashion_accessories,41.59,1,2.08,43.67,21/09/2023,Wave Pay
